,Country,Time,Value (Thousand),Year,Month,Type
1067,Sweden ,2018 Dec,18046,2018,Dec,Export
1077,Sweden ,2018 Feb,20193,2018,Feb,Export
1078,Sweden ,2018 Jan,24662,2018,Jan,Export
1072,Sweden ,2018 Jul,9146,2018,Jul,Export
1073,Sweden ,2018 Jun,21576,2018,Jun,Export
1076,Sweden ,2018 Mar,21791,2018,Mar,Export
1074,Sweden ,2018 May,27768,2018,May,Export
1068,Sweden ,2018 Nov,23317,2018,Nov,Export
1069,Sweden ,2018 Oct,30199,2018,Oct,Export
1070,Sweden ,2018 Sep,24194,2018,Sep,Export
1063,Sweden ,2019 Apr,20579,2019,Apr,Export
1059,Sweden ,2019 Aug,23005,2019,Aug,Export
1055,Sweden ,2019 Dec,24089,2019,Dec,Export
1065,Sweden ,2019 Feb,21700,2019,Feb,Export
1066,Sweden ,2019 Jan,28203,2019,Jan,Export
1060,Sweden ,2019 Jul,13216,2019,Jul,Export
1061,Sweden ,2019 Jun,16857,2019,Jun,Export
1064,Sweden ,2019 Mar,41806,2019,Mar,Export
1062,Sweden ,2019 May,25261,2019,May,Export
1056,Sweden ,2019 Nov,33017,2019,Nov,Export
1057,Sweden ,2019 Oct,21409,2019,Oct,Export
1058,Sweden ,2019 Sep,27897,2019,Sep,Export
1051,Sweden ,2020 Apr,18116,2020,Apr,Export
1047,Sweden ,2020 Aug,15439,2020,Aug,Export
1043,Sweden ,2020 Dec,14856,2020,Dec,Export
1053,Sweden ,2020 Feb,24780,2020,Feb,Export
1054,Sweden ,2020 Jan,21083,2020,Jan,Export
1048,Sweden ,2020 Jul,9140,2020,Jul,Export
1049,Sweden ,2020 Jun,14999,2020,Jun,Export
1052,Sweden ,2020 Mar,18976,2020,Mar,Export
1050,Sweden ,2020 May,12139,2020,May,Export
1044,Sweden ,2020 Nov,17257,2020,Nov,Export
1045,Sweden ,2020 Oct,16722,2020,Oct,Export
1046,Sweden ,2020 Sep,18006,2020,Sep,Export
1039,Sweden ,2021 Apr,20342,2021,Apr,Export
1035,Sweden ,2021 Aug,16880,2021,Aug,Export
1031,Sweden ,2021 Dec,13487,2021,Dec,Export
1041,Sweden ,2021 Feb,14152,2021,Feb,Export
1042,Sweden ,2021 Jan,13449,2021,Jan,Export
1036,Sweden ,2021 Jul,11893,2021,Jul,Export
1037,Sweden ,2021 Jun,14913,2021,Jun,Export
1040,Sweden ,2021 Mar,17025,2021,Mar,Export
1038,Sweden ,2021 May,16732,2021,May,Export
1032,Sweden ,2021 Nov,17510,2021,Nov,Export
1033,Sweden ,2021 Oct,18183,2021,Oct,Export
1034,Sweden ,2021 Sep,13183,2021,Sep,Export
1030,Sweden ,2022 Jan,13597,2022,Jan,Export
1124,Switzerland ,2018 Apr,201922,2018,Apr,Export
1120,Switzerland ,2018 Aug,238173,2018,Aug,Export
1116,Switzerland ,2018 Dec,229154,2018,Dec,Export
1126,Switzerland ,2018 Feb,171830,2018,Feb,Export
1127,Switzerland ,2018 Jan,287839,2018,Jan,Export
1121,Switzerland ,2018 Jul,330131,2018,Jul,Export
1122,Switzerland ,2018 Jun,248710,2018,Jun,Export
1125,Switzerland ,2018 Mar,258936,2018,Mar,Export
1123,Switzerland ,2018 May,335369,2018,May,Export
1117,Switzerland ,2018 Nov,320688,2018,Nov,Export
1118,Switzerland ,2018 Oct,367742,2018,Oct,Export
1119,Switzerland ,2018 Sep,266344,2018,Sep,Export
1112,Switzerland ,2019 Apr,187224,2019,Apr,Export
1108,Switzerland ,2019 Aug,422409,2019,Aug,Export
1104,Switzerland ,2019 Dec,217621,2019,Dec,Export
1114,Switzerland ,2019 Feb,214076,2019,Feb,Export
1115,Switzerland ,2019 Jan,171669,2019,Jan,Export
1109,Switzerland ,2019 Jul,570868,2019,Jul,Export
1110,Switzerland ,2019 Jun,345144,2019,Jun,Export
1113,Switzerland ,2019 Mar,378179,2019,Mar,Export
1111,Switzerland ,2019 May,264393,2019,May,Export
1105,Switzerland ,2019 Nov,301098,2019,Nov,Export
1106,Switzerland ,2019 Oct,428867,2019,Oct,Export
1107,Switzerland ,2019 Sep,294865,2019,Sep,Export
1100,Switzerland ,2020 Apr,434360,2020,Apr,Export
1096,Switzerland ,2020 Aug,242450,2020,Aug,Export
1092,Switzerland ,2020 Dec,118009,2020,Dec,Export
1102,Switzerland ,2020 Feb,213962,2020,Feb,Export
1103,Switzerland ,2020 Jan,253980,2020,Jan,Export
1097,Switzerland ,2020 Jul,405589,2020,Jul,Export
1098,Switzerland ,2020 Jun,302811,2020,Jun,Export
1101,Switzerland ,2020 Mar,390795,2020,Mar,Export
1099,Switzerland ,2020 May,137199,2020,May,Export
1093,Switzerland ,2020 Nov,226803,2020,Nov,Export
1094,Switzerland ,2020 Oct,582541,2020,Oct,Export
1095,Switzerland ,2020 Sep,188549,2020,Sep,Export
1088,Switzerland ,2021 Apr,332143,2021,Apr,Export
1084,Switzerland ,2021 Aug,319573,2021,Aug,Export
1080,Switzerland ,2021 Dec,310323,2021,Dec,Export
1090,Switzerland ,2021 Feb,291569,2021,Feb,Export
1091,Switzerland ,2021 Jan,474727,2021,Jan,Export
1085,Switzerland ,2021 Jul,724846,2021,Jul,Export
1086,Switzerland ,2021 Jun,366378,2021,Jun,Export
1089,Switzerland ,2021 Mar,552170,2021,Mar,Export
1087,Switzerland ,2021 May,156627,2021,May,Export
1081,Switzerland ,2021 Nov,347697,2021,Nov,Export
1082,Switzerland ,2021 Oct,479744,2021,Oct,Export
1083,Switzerland ,2021 Sep,243301,2021,Sep,Export
1079,Switzerland ,2022 Jan,297888,2022,Jan,Export
3280,Syrian Arab Republic ,2018 Apr,929,2018,Apr,Export
3276,Syrian Arab Republic ,2018 Aug,1401,2018,Aug,Export
3272,Syrian Arab Republic ,2018 Dec,1196,2018,Dec,Export
3282,Syrian Arab Republic ,2018 Feb,943,2018,Feb,Export
3283,Syrian Arab Republic ,2018 Jan,597,2018,Jan,Export
3277,Syrian Arab Republic ,2018 Jul,1652,2018,Jul,Export
3278,Syrian Arab Republic ,2018 Jun,1028,2018,Jun,Export
3281,Syrian Arab Republic ,2018 Mar,946,2018,Mar,Export
3279,Syrian Arab Republic ,2018 May,731,2018,May,Export
3273,Syrian Arab Republic ,2018 Nov,985,2018,Nov,Export
3274,Syrian Arab Republic ,2018 Oct,1766,2018,Oct,Export
3275,Syrian Arab Republic ,2018 Sep,817,2018,Sep,Export
3268,Syrian Arab Republic ,2019 Apr,908,2019,Apr,Export
3264,Syrian Arab Republic ,2019 Aug,662,2019,Aug,Export
3260,Syrian Arab Republic ,2019 Dec,1406,2019,Dec,Export
3270,Syrian Arab Republic ,2019 Feb,134,2019,Feb,Export
3271,Syrian Arab Republic ,2019 Jan,691,2019,Jan,Export
3265,Syrian Arab Republic ,2019 Jul,330,2019,Jul,Export
3266,Syrian Arab Republic ,2019 Jun,353,2019,Jun,Export
3269,Syrian Arab Republic ,2019 Mar,1417,2019,Mar,Export
3267,Syrian Arab Republic ,2019 May,607,2019,May,Export
3261,Syrian Arab Republic ,2019 Nov,1184,2019,Nov,Export
3262,Syrian Arab Republic ,2019 Oct,620,2019,Oct,Export
3263,Syrian Arab Republic ,2019 Sep,476,2019,Sep,Export
3256,Syrian Arab Republic ,2020 Apr,42,2020,Apr,Export
3252,Syrian Arab Republic ,2020 Aug,647,2020,Aug,Export
3248,Syrian Arab Republic ,2020 Dec,1,2020,Dec,Export
3258,Syrian Arab Republic ,2020 Feb,1046,2020,Feb,Export
3259,Syrian Arab Republic ,2020 Jan,218,2020,Jan,Export
3253,Syrian Arab Republic ,2020 Jul,680,2020,Jul,Export
3254,Syrian Arab Republic ,2020 Jun,1525,2020,Jun,Export
3257,Syrian Arab Republic ,2020 Mar,757,2020,Mar,Export
3255,Syrian Arab Republic ,2020 May,1977,2020,May,Export
3249,Syrian Arab Republic ,2020 Nov,256,2020,Nov,Export
3250,Syrian Arab Republic ,2020 Oct,6,2020,Oct,Export
3251,Syrian Arab Republic ,2020 Sep,296,2020,Sep,Export
3244,Syrian Arab Republic ,2021 Apr,836,2021,Apr,Export
3240,Syrian Arab Republic ,2021 Aug,488,2021,Aug,Export
3236,Syrian Arab Republic ,2021 Dec,0,2021,Dec,Export
3246,Syrian Arab Republic ,2021 Feb,12,2021,Feb,Export
3247,Syrian Arab Republic ,2021 Jan,124,2021,Jan,Export
3241,Syrian Arab Republic ,2021 Jul,243,2021,Jul,Export
3242,Syrian Arab Republic ,2021 Jun,0,2021,Jun,Export
3245,Syrian Arab Republic ,2021 Mar,0,2021,Mar,Export
3243,Syrian Arab Republic ,2021 May,260,2021,May,Export
3237,Syrian Arab Republic ,2021 Nov,263,2021,Nov,Export
3238,Syrian Arab Republic ,2021 Oct,576,2021,Oct,Export
3239,Syrian Arab Republic ,2021 Sep,52,2021,Sep,Export
3235,Syrian Arab Republic ,2022 Jan,54,2022,Jan,Export
2251,Taiwan ,2018 Apr,1730754,2018,Apr,Export
2247,Taiwan ,2018 Aug,2183802,2018,Aug,Export
2243,Taiwan ,2018 Dec,1996893,2018,Dec,Export
2253,Taiwan ,2018 Feb,1638160,2018,Feb,Export
2254,Taiwan ,2018 Jan,1823698,2018,Jan,Export
2248,Taiwan ,2018 Jul,1845554,2018,Jul,Export
2249,Taiwan ,2018 Jun,1838204,2018,Jun,Export
2252,Taiwan ,2018 Mar,1860365,2018,Mar,Export
2250,Taiwan ,2018 May,1858586,2018,May,Export
2244,Taiwan ,2018 Nov,2188650,2018,Nov,Export
2245,Taiwan ,2018 Oct,2149256,2018,Oct,Export
2246,Taiwan ,2018 Sep,1772053,2018,Sep,Export
2239,Taiwan ,2019 Apr,1740748,2019,Apr,Export
2235,Taiwan ,2019 Aug,1871820,2019,Aug,Export
2231,Taiwan ,2019 Dec,2167073,2019,Dec,Export
2241,Taiwan ,2019 Feb,1604489,2019,Feb,Export
2242,Taiwan ,2019 Jan,1881308,2019,Jan,Export
2236,Taiwan ,2019 Jul,1802511,2019,Jul,Export
2237,Taiwan ,2019 Jun,1687060,2019,Jun,Export
2240,Taiwan ,2019 Mar,1784140,2019,Mar,Export
2238,Taiwan ,2019 May,1550078,2019,May,Export
2232,Taiwan ,2019 Nov,1916191,2019,Nov,Export
2233,Taiwan ,2019 Oct,2208896,2019,Oct,Export
2234,Taiwan ,2019 Sep,2144440,2019,Sep,Export
2227,Taiwan ,2020 Apr,2063432,2020,Apr,Export
2223,Taiwan ,2020 Aug,2029872,2020,Aug,Export
2219,Taiwan ,2020 Dec,2729473,2020,Dec,Export
2229,Taiwan ,2020 Feb,1972685,2020,Feb,Export
2230,Taiwan ,2020 Jan,1879918,2020,Jan,Export
2224,Taiwan ,2020 Jul,2076340,2020,Jul,Export
2225,Taiwan ,2020 Jun,2016863,2020,Jun,Export
2228,Taiwan ,2020 Mar,2122623,2020,Mar,Export
2226,Taiwan ,2020 May,1723954,2020,May,Export
2220,Taiwan ,2020 Nov,2191565,2020,Nov,Export
2221,Taiwan ,2020 Oct,2127798,2020,Oct,Export
2222,Taiwan ,2020 Sep,2200083,2020,Sep,Export
2215,Taiwan ,2021 Apr,2431138,2021,Apr,Export
2211,Taiwan ,2021 Aug,2978902,2021,Aug,Export
2207,Taiwan ,2021 Dec,2942434,2021,Dec,Export
2217,Taiwan ,2021 Feb,2207809,2021,Feb,Export
2218,Taiwan ,2021 Jan,2422816,2021,Jan,Export
2212,Taiwan ,2021 Jul,2677135,2021,Jul,Export
2213,Taiwan ,2021 Jun,2374868,2021,Jun,Export
2216,Taiwan ,2021 Mar,2661713,2021,Mar,Export
2214,Taiwan ,2021 May,2356025,2021,May,Export
2208,Taiwan ,2021 Nov,3012214,2021,Nov,Export
2209,Taiwan ,2021 Oct,2737217,2021,Oct,Export
2210,Taiwan ,2021 Sep,2484410,2021,Sep,Export
2206,Taiwan ,2022 Jan,2850009,2022,Jan,Export
1859,Thailand ,2018 Apr,1709908,2018,Apr,Export
1855,Thailand ,2018 Aug,1821445,2018,Aug,Export
1851,Thailand ,2018 Dec,1425606,2018,Dec,Export
1861,Thailand ,2018 Feb,1416821,2018,Feb,Export
1862,Thailand ,2018 Jan,1728311,2018,Jan,Export
1856,Thailand ,2018 Jul,1837239,2018,Jul,Export
1857,Thailand ,2018 Jun,1591844,2018,Jun,Export
1860,Thailand ,2018 Mar,1794846,2018,Mar,Export
1858,Thailand ,2018 May,1763423,2018,May,Export
1852,Thailand ,2018 Nov,1808466,2018,Nov,Export
1853,Thailand ,2018 Oct,2054711,2018,Oct,Export
1854,Thailand ,2018 Sep,2040387,2018,Sep,Export
1847,Thailand ,2019 Apr,1627916,2019,Apr,Export
1843,Thailand ,2019 Aug,1649877,2019,Aug,Export
1839,Thailand ,2019 Dec,1630882,2019,Dec,Export
1849,Thailand ,2019 Feb,1555895,2019,Feb,Export
1850,Thailand ,2019 Jan,1726601,2019,Jan,Export
1844,Thailand ,2019 Jul,1959371,2019,Jul,Export
1845,Thailand ,2019 Jun,1589997,2019,Jun,Export
1848,Thailand ,2019 Mar,1661130,2019,Mar,Export
1846,Thailand ,2019 May,1613416,2019,May,Export
1840,Thailand ,2019 Nov,2094080,2019,Nov,Export
1841,Thailand ,2019 Oct,2011601,2019,Oct,Export
1842,Thailand ,2019 Sep,1826097,2019,Sep,Export
1835,Thailand ,2020 Apr,1408737,2020,Apr,Export
1831,Thailand ,2020 Aug,1573936,2020,Aug,Export
1827,Thailand ,2020 Dec,1582628,2020,Dec,Export
1837,Thailand ,2020 Feb,1703571,2020,Feb,Export
1838,Thailand ,2020 Jan,1689722,2020,Jan,Export
1832,Thailand ,2020 Jul,1452448,2020,Jul,Export
1833,Thailand ,2020 Jun,1309206,2020,Jun,Export
1836,Thailand ,2020 Mar,2504510,2020,Mar,Export
1834,Thailand ,2020 May,1215694,2020,May,Export
1828,Thailand ,2020 Nov,1708670,2020,Nov,Export
1829,Thailand ,2020 Oct,1722178,2020,Oct,Export
1830,Thailand ,2020 Sep,1592499,2020,Sep,Export
1823,Thailand ,2021 Apr,1691105,2021,Apr,Export
1819,Thailand ,2021 Aug,1907122,2021,Aug,Export
1815,Thailand ,2021 Dec,1988820,2021,Dec,Export
1825,Thailand ,2021 Feb,1410067,2021,Feb,Export
1826,Thailand ,2021 Jan,1906010,2021,Jan,Export
1820,Thailand ,2021 Jul,1710339,2021,Jul,Export
1821,Thailand ,2021 Jun,1782396,2021,Jun,Export
1824,Thailand ,2021 Mar,1840984,2021,Mar,Export
1822,Thailand ,2021 May,1660820,2021,May,Export
1816,Thailand ,2021 Nov,1714880,2021,Nov,Export
1817,Thailand ,2021 Oct,1629858,2021,Oct,Export
1818,Thailand ,2021 Sep,1727737,2021,Sep,Export
1814,Thailand ,2022 Jan,2225422,2022,Jan,Export
3329,United Arab Emirates ,2018 Apr,424635,2018,Apr,Export
3325,United Arab Emirates ,2018 Aug,321177,2018,Aug,Export
3321,United Arab Emirates ,2018 Dec,402098,2018,Dec,Export
3331,United Arab Emirates ,2018 Feb,385951,2018,Feb,Export
3332,United Arab Emirates ,2018 Jan,354754,2018,Jan,Export
3326,United Arab Emirates ,2018 Jul,421071,2018,Jul,Export
3327,United Arab Emirates ,2018 Jun,614158,2018,Jun,Export
3330,United Arab Emirates ,2018 Mar,490246,2018,Mar,Export
3328,United Arab Emirates ,2018 May,391033,2018,May,Export
3322,United Arab Emirates ,2018 Nov,363636,2018,Nov,Export
3323,United Arab Emirates ,2018 Oct,444264,2018,Oct,Export
3324,United Arab Emirates ,2018 Sep,396575,2018,Sep,Export
3317,United Arab Emirates ,2019 Apr,418180,2019,Apr,Export
3313,United Arab Emirates ,2019 Aug,520245,2019,Aug,Export
3309,United Arab Emirates ,2019 Dec,440782,2019,Dec,Export
3319,United Arab Emirates ,2019 Feb,417516,2019,Feb,Export
3320,United Arab Emirates ,2019 Jan,455463,2019,Jan,Export
3314,United Arab Emirates ,2019 Jul,466984,2019,Jul,Export
3315,United Arab Emirates ,2019 Jun,556583,2019,Jun,Export
3318,United Arab Emirates ,2019 Mar,459388,2019,Mar,Export
3316,United Arab Emirates ,2019 May,404675,2019,May,Export
3310,United Arab Emirates ,2019 Nov,445110,2019,Nov,Export
3311,United Arab Emirates ,2019 Oct,483763,2019,Oct,Export
3312,United Arab Emirates ,2019 Sep,467145,2019,Sep,Export
3305,United Arab Emirates ,2020 Apr,219470,2020,Apr,Export
3301,United Arab Emirates ,2020 Aug,424018,2020,Aug,Export
3297,United Arab Emirates ,2020 Dec,386777,2020,Dec,Export
3307,United Arab Emirates ,2020 Feb,524626,2020,Feb,Export
3308,United Arab Emirates ,2020 Jan,457369,2020,Jan,Export
3302,United Arab Emirates ,2020 Jul,269358,2020,Jul,Export
3303,United Arab Emirates ,2020 Jun,261461,2020,Jun,Export
3306,United Arab Emirates ,2020 Mar,411904,2020,Mar,Export
3304,United Arab Emirates ,2020 May,190829,2020,May,Export
3298,United Arab Emirates ,2020 Nov,386238,2020,Nov,Export
3299,United Arab Emirates ,2020 Oct,359902,2020,Oct,Export
3300,United Arab Emirates ,2020 Sep,319082,2020,Sep,Export
3293,United Arab Emirates ,2021 Apr,418939,2021,Apr,Export
3289,United Arab Emirates ,2021 Aug,367587,2021,Aug,Export
3285,United Arab Emirates ,2021 Dec,504715,2021,Dec,Export
3295,United Arab Emirates ,2021 Feb,529671,2021,Feb,Export
3296,United Arab Emirates ,2021 Jan,362485,2021,Jan,Export
3290,United Arab Emirates ,2021 Jul,345748,2021,Jul,Export
3291,United Arab Emirates ,2021 Jun,431532,2021,Jun,Export
3294,United Arab Emirates ,2021 Mar,529311,2021,Mar,Export
3292,United Arab Emirates ,2021 May,353291,2021,May,Export
3286,United Arab Emirates ,2021 Nov,572477,2021,Nov,Export
3287,United Arab Emirates ,2021 Oct,490172,2021,Oct,Export
3288,United Arab Emirates ,2021 Sep,487901,2021,Sep,Export
3284,United Arab Emirates ,2022 Jan,810537,2022,Jan,Export
830,United Kingdom ,2018 Apr,417371,2018,Apr,Export
826,United Kingdom ,2018 Aug,345968,2018,Aug,Export
822,United Kingdom ,2018 Dec,363432,2018,Dec,Export
832,United Kingdom ,2018 Feb,352689,2018,Feb,Export
833,United Kingdom ,2018 Jan,347742,2018,Jan,Export
827,United Kingdom ,2018 Jul,349129,2018,Jul,Export
828,United Kingdom ,2018 Jun,400749,2018,Jun,Export
831,United Kingdom ,2018 Mar,349641,2018,Mar,Export
829,United Kingdom ,2018 May,1568812,2018,May,Export
823,United Kingdom ,2018 Nov,442419,2018,Nov,Export
824,United Kingdom ,2018 Oct,517999,2018,Oct,Export
825,United Kingdom ,2018 Sep,365073,2018,Sep,Export
818,United Kingdom ,2019 Apr,664393,2019,Apr,Export
814,United Kingdom ,2019 Aug,683087,2019,Aug,Export
810,United Kingdom ,2019 Dec,371352,2019,Dec,Export
820,United Kingdom ,2019 Feb,285673,2019,Feb,Export
821,United Kingdom ,2019 Jan,360744,2019,Jan,Export
815,United Kingdom ,2019 Jul,695876,2019,Jul,Export
816,United Kingdom ,2019 Jun,351668,2019,Jun,Export
819,United Kingdom ,2019 Mar,423984,2019,Mar,Export
817,United Kingdom ,2019 May,517108,2019,May,Export
811,United Kingdom ,2019 Nov,426137,2019,Nov,Export
812,United Kingdom ,2019 Oct,805061,2019,Oct,Export
813,United Kingdom ,2019 Sep,398734,2019,Sep,Export
806,United Kingdom ,2020 Apr,440803,2020,Apr,Export
802,United Kingdom ,2020 Aug,1174141,2020,Aug,Export
798,United Kingdom ,2020 Dec,294080,2020,Dec,Export
808,United Kingdom ,2020 Feb,422200,2020,Feb,Export
809,United Kingdom ,2020 Jan,362682,2020,Jan,Export
803,United Kingdom ,2020 Jul,283611,2020,Jul,Export
804,United Kingdom ,2020 Jun,1006811,2020,Jun,Export
807,United Kingdom ,2020 Mar,397029,2020,Mar,Export
805,United Kingdom ,2020 May,296497,2020,May,Export
799,United Kingdom ,2020 Nov,236817,2020,Nov,Export
800,United Kingdom ,2020 Oct,265371,2020,Oct,Export
801,United Kingdom ,2020 Sep,670230,2020,Sep,Export
794,United Kingdom ,2021 Apr,336185,2021,Apr,Export
790,United Kingdom ,2021 Aug,628301,2021,Aug,Export
786,United Kingdom ,2021 Dec,324315,2021,Dec,Export
796,United Kingdom ,2021 Feb,304588,2021,Feb,Export
797,United Kingdom ,2021 Jan,317961,2021,Jan,Export
791,United Kingdom ,2021 Jul,498178,2021,Jul,Export
792,United Kingdom ,2021 Jun,355144,2021,Jun,Export
795,United Kingdom ,2021 Mar,372084,2021,Mar,Export
793,United Kingdom ,2021 May,364775,2021,May,Export
787,United Kingdom ,2021 Nov,385453,2021,Nov,Export
788,United Kingdom ,2021 Oct,380694,2021,Oct,Export
789,United Kingdom ,2021 Sep,383558,2021,Sep,Export
785,United Kingdom ,2022 Jan,330083,2022,Jan,Export
3574,United States ,2018 Apr,3394269,2018,Apr,Export
3570,United States ,2018 Aug,3669578,2018,Aug,Export
3566,United States ,2018 Dec,3369012,2018,Dec,Export
3576,United States ,2018 Feb,2980408,2018,Feb,Export
3577,United States ,2018 Jan,3230484,2018,Jan,Export
3571,United States ,2018 Jul,3538551,2018,Jul,Export
3572,United States ,2018 Jun,3390319,2018,Jun,Export
3575,United States ,2018 Mar,3381573,2018,Mar,Export
3573,United States ,2018 May,3623879,2018,May,Export
3567,United States ,2018 Nov,3478195,2018,Nov,Export
3568,United States ,2018 Oct,3666970,2018,Oct,Export
3569,United States ,2018 Sep,3622251,2018,Sep,Export
3562,United States ,2019 Apr,3749563,2019,Apr,Export
3558,United States ,2019 Aug,3421681,2019,Aug,Export
3554,United States ,2019 Dec,3812343,2019,Dec,Export
3564,United States ,2019 Feb,3367504,2019,Feb,Export
3565,United States ,2019 Jan,3711954,2019,Jan,Export
3559,United States ,2019 Jul,3941283,2019,Jul,Export
3560,United States ,2019 Jun,3675278,2019,Jun,Export
3563,United States ,2019 Mar,4207990,2019,Mar,Export
3561,United States ,2019 May,4329087,2019,May,Export
3555,United States ,2019 Nov,3919479,2019,Nov,Export
3556,United States ,2019 Oct,3691126,2019,Oct,Export
3557,United States ,2019 Sep,3484412,2019,Sep,Export
3550,United States ,2020 Apr,5439082,2020,Apr,Export
3546,United States ,2020 Aug,3846306,2020,Aug,Export
3542,United States ,2020 Dec,4720384,2020,Dec,Export
3552,United States ,2020 Feb,4258825,2020,Feb,Export
3553,United States ,2020 Jan,3929020,2020,Jan,Export
3547,United States ,2020 Jul,5935191,2020,Jul,Export
3548,United States ,2020 Jun,4015195,2020,Jun,Export
3551,United States ,2020 Mar,4782306,2020,Mar,Export
3549,United States ,2020 May,4933943,2020,May,Export
3543,United States ,2020 Nov,4297062,2020,Nov,Export
3544,United States ,2020 Oct,4051550,2020,Oct,Export
3545,United States ,2020 Sep,3842487,2020,Sep,Export
3538,United States ,2021 Apr,4298002,2021,Apr,Export
3534,United States ,2021 Aug,4240841,2021,Aug,Export
3530,United States ,2021 Dec,4684874,2021,Dec,Export
3540,United States ,2021 Feb,3789887,2021,Feb,Export
3541,United States ,2021 Jan,3808376,2021,Jan,Export
3535,United States ,2021 Jul,3923594,2021,Jul,Export
3536,United States ,2021 Jun,4191522,2021,Jun,Export
3539,United States ,2021 Mar,4526456,2021,Mar,Export
3537,United States ,2021 May,4520742,2021,May,Export
3531,United States ,2021 Nov,4604658,2021,Nov,Export
3532,United States ,2021 Oct,4433961,2021,Oct,Export
3533,United States ,2021 Sep,4361404,2021,Sep,Export
3529,United States ,2022 Jan,5203721,2022,Jan,Export
4015,Uruguay ,2018 Apr,1243,2018,Apr,Export
4011,Uruguay ,2018 Aug,1284,2018,Aug,Export
4007,Uruguay ,2018 Dec,1999,2018,Dec,Export
4017,Uruguay ,2018 Feb,1798,2018,Feb,Export
4018,Uruguay ,2018 Jan,2029,2018,Jan,Export
4012,Uruguay ,2018 Jul,1002,2018,Jul,Export
4013,Uruguay ,2018 Jun,3942,2018,Jun,Export
4016,Uruguay ,2018 Mar,2210,2018,Mar,Export
4014,Uruguay ,2018 May,1717,2018,May,Export
4008,Uruguay ,2018 Nov,1699,2018,Nov,Export
4009,Uruguay ,2018 Oct,2289,2018,Oct,Export
4010,Uruguay ,2018 Sep,1136,2018,Sep,Export
4003,Uruguay ,2019 Apr,1185,2019,Apr,Export
3999,Uruguay ,2019 Aug,3020,2019,Aug,Export
3995,Uruguay ,2019 Dec,1277,2019,Dec,Export
4005,Uruguay ,2019 Feb,2485,2019,Feb,Export
4006,Uruguay ,2019 Jan,2652,2019,Jan,Export
4000,Uruguay ,2019 Jul,917,2019,Jul,Export
4001,Uruguay ,2019 Jun,947,2019,Jun,Export
4004,Uruguay ,2019 Mar,4405,2019,Mar,Export
4002,Uruguay ,2019 May,1976,2019,May,Export
3996,Uruguay ,2019 Nov,1265,2019,Nov,Export
3997,Uruguay ,2019 Oct,3634,2019,Oct,Export
3998,Uruguay ,2019 Sep,1670,2019,Sep,Export
3991,Uruguay ,2020 Apr,394,2020,Apr,Export
3987,Uruguay ,2020 Aug,1454,2020,Aug,Export
3983,Uruguay ,2020 Dec,567,2020,Dec,Export
3993,Uruguay ,2020 Feb,443,2020,Feb,Export
3994,Uruguay ,2020 Jan,1250,2020,Jan,Export
3988,Uruguay ,2020 Jul,1179,2020,Jul,Export
3989,Uruguay ,2020 Jun,663,2020,Jun,Export
3992,Uruguay ,2020 Mar,1159,2020,Mar,Export
3990,Uruguay ,2020 May,933,2020,May,Export
3984,Uruguay ,2020 Nov,1025,2020,Nov,Export
3985,Uruguay ,2020 Oct,1782,2020,Oct,Export
3986,Uruguay ,2020 Sep,886,2020,Sep,Export
3979,Uruguay ,2021 Apr,690,2021,Apr,Export
3975,Uruguay ,2021 Aug,882,2021,Aug,Export
3971,Uruguay ,2021 Dec,1117,2021,Dec,Export
3981,Uruguay ,2021 Feb,453,2021,Feb,Export
3982,Uruguay ,2021 Jan,1010,2021,Jan,Export
3976,Uruguay ,2021 Jul,1731,2021,Jul,Export
3977,Uruguay ,2021 Jun,1047,2021,Jun,Export
3980,Uruguay ,2021 Mar,1942,2021,Mar,Export
3978,Uruguay ,2021 May,858,2021,May,Export
3972,Uruguay ,2021 Nov,1578,2021,Nov,Export
3973,Uruguay ,2021 Oct,718,2021,Oct,Export
3974,Uruguay ,2021 Sep,1663,2021,Sep,Export
3970,Uruguay ,2022 Jan,1943,2022,Jan,Export
4064,Venezuela ,2018 Apr,592,2018,Apr,Export
4060,Venezuela ,2018 Aug,127,2018,Aug,Export
4056,Venezuela ,2018 Dec,435,2018,Dec,Export
4066,Venezuela ,2018 Feb,180,2018,Feb,Export
4067,Venezuela ,2018 Jan,330,2018,Jan,Export
4061,Venezuela ,2018 Jul,986,2018,Jul,Export
4062,Venezuela ,2018 Jun,190,2018,Jun,Export
4065,Venezuela ,2018 Mar,64,2018,Mar,Export
4063,Venezuela ,2018 May,2533,2018,May,Export
4057,Venezuela ,2018 Nov,183,2018,Nov,Export
4058,Venezuela ,2018 Oct,2919,2018,Oct,Export
4059,Venezuela ,2018 Sep,174,2018,Sep,Export
4052,Venezuela ,2019 Apr,717,2019,Apr,Export
4048,Venezuela ,2019 Aug,296,2019,Aug,Export
4044,Venezuela ,2019 Dec,238,2019,Dec,Export
4054,Venezuela ,2019 Feb,207,2019,Feb,Export
4055,Venezuela ,2019 Jan,94,2019,Jan,Export
4049,Venezuela ,2019 Jul,246,2019,Jul,Export
4050,Venezuela ,2019 Jun,7,2019,Jun,Export
4053,Venezuela ,2019 Mar,346,2019,Mar,Export
